sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2018-12;2019-01;2019-02;2019-03;2019-04;2019-05;2019-06;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-05;2020-06;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-08;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2022-04;2022-05;2022-06;2022-07;2022-08;2022-09;2022-10;2022-11;2022-12;2023-01;2023-02;2023-03;2023-04;2023-05
 Kimyevi Maddeler ve Mamulleri  ;UŞAK;202.5747;806.30793;643.9625;227.58577;170.47292;504.45304;420.19376;244.82393;434.10419;221.95242;649.28069;190.57458;328.23027;496.19957;616.67582;751.48333;265.54208;260.0394;210.18856;79.37132;451.21407;294.66002;384.01805;420.21635;109.03961;281.3351;204.15176;587.74682;353.26953;191.22892;404.83527;105.51154;157.47605;677.63546;206.76031;580.66099;334.5939;543.31301;246.43909;677.33266;358.50319;647.83264;801.08669;267.91426;555.47072;206.76031;292.46907;504.38434;835.16343;827.72403;507.55344;789.05939;609.83636;1030.56388;875.30037;634.78219;1210.63328;325.28688;439.51603;905.10401;630.84181;643.50938;607.91777;395.4719;189.72333
 Kuru Meyve ve Mamulleri  ;UŞAK;0;0;0;0;0;0;0;0;0;0;0;0.77;0;0.20464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.052;0;0.4374;0;0;0;0;0;0;0;0;6.58736;0;0;0;1.74855;0;0;1.59562;0;0;0;0;0;0.45685;0;0;0;0
 Madencilik Ürünleri;UŞAK;25.22471;21.17319;49.45788;85.73936;93.60727;0;11.55644;20.35037;140.88509;4.3392;29.0018;98.1061;215.40143;16.98956;5.41777;15.66596;748.91169;121.35549;686.4339;0;59.69851;22.66689;81.70086;0;621.0453;12.4;694.74529;0;0;1.62448;1.21362;22.44319;0;0.75836;0;0;1.82204;0.39935;8.14241;0;0;0.6;0;0;14.5525;0;1.87;1.47405;0.02154;2.04988;36.7821;62.40019;7.6767;4.86084;20.03202;281.67845;40.41613;21.97;12.035;303.53441;6.89448;0;0;4.20576;0.52166
 Makine ve Aksamları;UŞAK;70.74237;39.30389;173.69986;75.72802;171.20924;154.97943;96.08434;102.007;122.15;106.72531;14.13512;71.63349;83.88135;430.00612;468.81949;63.08484;87.34375;133.6402;340.25725;84.04761;79.98409;14.64534;129.52189;76.61674;40.10445;2226.22019;804.58051;19.55351;1406.12142;233.5461;78.59605;57.16682;20.43701;216.54882;178.10954;40.84291;81.12277;146.91288;72.39186;222.94218;88.87933;160.87217;87.64405;98.38286;112.51297;178.10954;112.43503;144.3969;21.5706;240.96596;119.03334;102.57819;87.10705;104.80753;56.47285;378.97106;148.51389;155.47932;452.22231;447.15211;91.50646;147.42372;238.70952;182.41467;179.11058
 Meyve Sebze Mamulleri ;UŞAK;919.75388;767.88928;1076.13245;1213.38287;1512.52453;1307.95904;1576.27011;1019.37288;1196.71768;1532.44917;1554.17709;1527.66597;1033.79724;1705.30599;1692.48596;1818.73872;1882.17678;1190.10269;1271.00928;1064.78468;1232.37688;1987.16899;2178.45898;1323.76861;1863.15265;1225.21053;1316.6495;939.26046;876.32218;971.68954;897.15971;1323.8884;1530.20445;1935.6557;1375.08659;1015.6976;1405.42241;1485.14832;1708.95471;2176.72187;2227.39299;2235.93174;1837.39247;1762.74312;1886.48112;1375.08659;1496.74085;1932.75989;2348.78335;1269.50321;1838.67105;2299.22214;1698.36755;2242.66737;1523.20244;1874.53323;1490.98417;2336.06358;1241.45332;2155.83524;1608.71692;2128.31561;3028.62961;2288.24128;1824.46785
 Otomotiv Endüstrisi;UŞAK;0.72083;0;0.49656;0;0.093;0;0;0;0;0;0;0;1.86076;0;145.4351;0;0;0;0;0;0;0;0;0;1.75993;0;0;0;0;0;0;0.13042;0;0.33687;1.46783;0;0;0;0;0.26204;0;7.50084;6.06654;14.11587;6.06871;1.46783;0.59201;0;0;0;0;69.19437;0;0;0.11536;0.36174;1.65584;0.05759;0;13.6573;13.15546;15.88186;12.47989;0.55035;0.77766
 Su Ürünleri ve Hayvansal Mamuller;UŞAK;985.79931;518.95587;912.80562;504.65756;1191.02832;804.17301;1109.73949;955.69715;849.53311;481.51134;736.60543;372.04635;686.33183;383.92921;622.99537;829.44559;928.06269;837.41157;664.25259;683.72442;887.33674;1156.64229;2096.028;1081.51849;1433.94762;1589.56042;2070.51791;2089.71179;1077.62411;1773.20819;1745.31697;1780.36393;1913.06822;921.87338;9052.05421;2302.04724;2364.30773;3507.92203;2389.63696;3233.02069;4775.1338;7809.96574;6767.56859;7184.00535;9049.39061;9052.05421;8442.28666;8564.05081;7184.40921;5406.35129;9760.21888;7983.80928;6604.91978;7188.64533;7987.80884;12117.79682;13596.53806;13292.94613;14723.9208;15738.17351;9260.88936;6658.99392;4472.38526;2051.73539;3983.76983
 Tekstil ve Hammaddeleri;UŞAK;5458.53149;5004.74428;6159.17661;4873.92433;5675.15973;5238.85974;7412.00309;5869.02005;6260.80876;6618.35405;5257.52201;3988.31215;4476.38909;4325.10031;4514.76788;4312.45056;4762.41961;2709.62914;4522.04556;3712.47152;4478.10368;3740.01343;4035.4035;4368.2362;6145.67338;4081.07344;4366.90103;2405.18691;1796.23948;2937.68147;4105.55795;3903.80449;5342.51663;6100.09045;7504.53717;5025.5032;4925.69002;5605.84596;7076.59291;6829.02838;5875.11765;7490.54373;5299.62498;6660.80747;8245.41685;7504.53717;9950.5872;6647.01335;9657.69417;7776.92029;9104.59028;9917.49929;6578.03006;7719.75566;7278.22296;7563.3979;7289.9437;9853.10921;8705.1456;6066.50581;5578.60753;6872.22297;7447.97902;6364.19464;7593.57326
 Yaş Meyve ve Sebze  ;UŞAK;164.25613;180.95382;78.16446;0;0;0;6.61869;0;40.20428;79.00151;135.95987;51.56763;115.5773;128.74162;62.94148;0;0;0;39.82848;84.50538;245.83431;519.24792;152.43882;33.065;0;51.58801;14.6;9.5;30.1556;35.3961;101.69192;185.7789;24.4834;0;0;0;5.78016;0;0;8.43136;0;0;0;60.11501;36.81498;0;59.67374;93.83862;0;0;0;0;0;0;0;60.6485;99.6343;140.68435;15.67815;0;0;0;0;0;0
TOPLAM;UŞAK;17338.17938;18497.16135;21166.26667;21702.31893;20672.41265;18340.48187;23039.81207;17316.5853;19556.84954;23930.90777;22016.57891;19894.38466;19537.95335;20980.40646;23080.26535;21411.69571;26013.67871;16311.66649;21125.25623;15153.51264;21347.00307;20883.64073;23367.10847;19445.8796;21240.83976;19325.76956;19545.4034;14268.78989;12492.11344;20153.0998;22903.09401;17326.4714;22568.33119;24449.27851;35957.51251;22719.12525;20380.28654;22480.57443;24448.00725;33106.84998;29028.37731;35458.40937;27133.10705;27595.30147;36239.53773;35950.42875;38911.07349;37948.66885;33365.15261;28537.38929;36572.31518;35643.06197;27517.85954;31379.32059;31043.47842;37012.25641;41014.01269;42210.47685;41289.94231;40850.07445;30232.64084;27504.00067;28190.38471;21665.78484;26397.31535
 Çelik;VAN;556.43356;1085.84179;809.74705;1231.15605;871.17062;840.64046;901.8072;635.5215;311.80285;644.86803;462.85433;43.03418;4.80958;34.41835;81.02375;78.17762;225.40948;94.66511;171.07222;34.80524;69.41315;65.79375;9.7504;57.70803;32.84806;264.38007;0;0;9.81662;215.5742;6.72165;40.1281;30.65974;46.21879;0.29823;57.58206;183.72352;141.79247;91.53536;35.08451;153.64131;48.91093;62.47094;138.74804;31.91848;0.29823;54.61987;1.01177;40.50927;3.65467;35.22586;46.38544;1.46453;11.23841;2.46764;6.51271;28.86018;31.4164;57.26626;61.165;30.77032;35.17107;22.18549;41.92811;28.01872
 Çimento Cam Seramik ve Toprak Ürünleri;VAN;92.01873;136.96602;140.46984;87.11465;77.20407;108.76043;13.91281;109.04647;120.0049;96.96056;91.15011;99.8637;79.87573;94.49897;87.7745;90.40188;264.41487;72.64634;75.84698;23.08571;91.03099;122.87649;166.86056;177.39889;102.90192;97.76521;0;0;71.50034;24.32617;59.36303;75.49889;94.30431;125.25771;85.50823;56.15688;18.83674;119.18453;104.39813;211.52378;75.26931;87.30861;96.16389;108.81962;101.90963;85.50823;239.9824;172.36992;281.87158;371.37325;493.42702;244.41068;82.81172;209.58811;4.92321;35.87901;268.93107;200.88569;147.11236;305.36075;162.49305;101.65324;336.59006;67.34498;212.30635
 Demir ve Demir Dışı Metaller ;VAN;157.27838;450.49047;88.20705;382.43657;343.32933;393.48077;319.39623;415.10913;850.58964;220.89919;512.28872;467.30983;486.00909;383.22663;314.69321;439.77507;634.24278;132.84163;744.18881;393.83578;1141.18434;1113.82721;223.19194;508.55188;494.91464;314.25388;0;0;183.89011;296.43098;147.43854;127.71354;148.21213;149.33198;204.74959;311.81438;132.16469;372.55654;460.14786;747.91976;135.00326;897.18153;466.95309;88.48871;475.04598;204.74959;308.47215;239.17747;530.45997;348.92446;235.28987;347.8685;211.15023;279.54919;275.84138;105.65311;130.57263;266.19063;860.29127;668.55848;521.97735;244.44074;610.25712;99.16062;290.8873
 Deri ve Deri Mamulleri ;VAN;12.42131;86.41811;12.09809;44.08004;12.43282;6.0773;1.43018;1.91718;0.63361;1.40422;0;1.79145;3.34397;32.40721;12.53548;32.14682;1.06463;2.20376;2.76131;0;5.99136;1.38038;6.35538;21.7021;37.0403;0.8145;0;0;3.78466;2.75221;1.29393;0;0;0;2.76643;1.018;0;0.34283;0;0;0;2.00875;35.14945;0;3.4885;2.76643;0.29863;0;1.42194;0;4.25084;5.89335;1.49009;0.37773;0.13307;0.57088;0.38277;5.9022;2.88588;0;0;1.83807;6.72352;0;0.36037
 Diğer Sanayi Ürünleri;VAN;0.97181;1.49732;0;1.21916;4.96416;2.5915;0;0;0.133;0;0.03191;16.23151;0;0;0;20.25898;15.93647;0;0.33097;0;0;0.58003;0;0.33832;2.73883;0;0;0;0;3.28784;0;0;2.6147;0;0.01578;0;6.00065;0;0.01778;0;0;0;0;0;0;0.01578;0.0031;0;0;0;0;0;0;0;0;0.00446;1.99568;0;0;0;0;0;0;0.13021;0
 Fındık ve Mamulleri ;VAN;0;0;0;0;0;0;0;0;0;0;0.11349;0;0;0;0;0;0;0;0;0;0;0;2.60094;0;0;0;0;0;40.14151;22.06161;7.46476;0;0;10.45086;6.55644;0;0;3.67143;2.27719;7.80359;0;5.17628;4.3677;0;12.58415;6.55644;25.35041;11.67563;7.07059;8.64818;0;0;0;0;0;0;0;0;6.48745;3.22725;4.73305;0;0;0;0
 Halı ;VAN;0;100.87168;0;0;0;0;8.375;0;0.0461;5.40859;29.3151;2.20628;10.12624;0;0;14.81195;6.85499;4.19678;18.36723;4.13048;26.41814;64.18221;4.84554;46.62585;112.42206;16.48919;7.33903;0;10.59468;2.41557;7.64496;2.3858;0;23.71817;49.91556;20.5;14.379;2.73713;0;4.41229;0;3.99675;11.84538;1.79004;69.58411;49.91556;89.26917;72.56203;2.22043;0;0;34.37614;0;0;2.23552;31.09251;0;0;4.17926;6.98684;0;3.20025;0;0;0
 Hazırgiyim ve Konfeksiyon ;VAN;26.94612;52.10591;14.54391;40.85898;18.95364;45.52813;34.44119;10.6461;27.15643;26.10201;21.87716;44.90159;53.61655;1869.55013;987.88975;947.50098;681.50132;76.59708;92.32817;27.62678;481.56226;421.62071;360.94262;87.40822;91.7529;39.24966;504.77274;0;366.29642;1337.54739;3713.72642;3036.87391;3504.5924;2853.9651;2768.48347;1721.9839;2080.33905;4422.86044;3725.95589;2561.10194;1496.06525;3255.24528;3476.92383;4101.61421;2455.73021;2768.48347;994.85027;1109.13011;240.82759;59.90396;325.174;121.80378;558.20667;937.59515;805.8054;1569.03132;2302.69014;1395.19934;789.47139;119.10755;1526.81055;333.98062;562.45484;145.04102;509.43804
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;VAN;155.87096;128.86014;175.18387;0;0;22.20504;0;0;0;0.39084;76.29872;21.13417;87.75905;5.8351;4.89619;1.2481;0.57923;46.77869;57.25254;41.62226;72.02594;188.79957;366.12106;142.95193;248.78581;221.44312;0;102.9176;311.53258;144.77915;161.16074;152.36146;89.20804;244.17276;217.13107;175.27931;114.17054;169.02173;183.2717;39.29215;147.01809;138.74739;107.67014;84.80815;185.91886;217.13107;222.19185;217.45613;112.33085;416.73089;248.1173;214.20156;337.66477;204.53702;60.55015;200.09735;563.24584;497.48271;381.41658;661.08513;520.36623;84.57401;250.2245;0;98.14317
 İklimlendirme Sanayii;VAN;170.89784;20.89678;23.02776;25.80794;19.6951;10.20088;2.45908;1.14305;14.52642;32.5312;79.62105;85.1462;15.89244;19.57743;112.90298;14.46851;52.98098;42.63078;49.82792;14.36612;136.23684;43.85738;13.81259;163.39299;169.62006;17.82558;0.9434;0.2158;83.73756;118.57195;53.31295;134.92568;29.80198;17.51766;27.12297;101.69158;26.47114;11.26944;95.37329;27.49604;29.28075;16.29403;40.21254;155.22182;62.49325;27.12297;115.29324;46.46871;151.67642;12.92382;51.57489;7.68655;137.37339;61.44683;31.49215;133.5069;89.90554;115.27199;838.27562;1307.39924;85.98403;106.95618;61.71845;316.51747;394.70763
 Kimyevi Maddeler ve Mamulleri  ;VAN;699.07245;1106.14431;469.18674;238.56442;238.4697;200.95282;183.53312;287.50987;317.99538;409.72928;580.73236;919.04343;784.46832;531.26179;625.80943;418.53246;1025.07341;502.72484;916.86472;274.75549;439.23286;878.30291;384.45192;702.66161;463.11115;229.34306;91.48934;0;275.06044;265.85015;322.32275;298.03028;184.81702;371.65762;206.84091;404.17514;359.97662;255.82014;163.7617;451.0048;240.24897;240.41633;252.54186;344.26005;377.17864;206.84091;363.89739;186.56446;315.99888;309.2414;288.04656;255.30585;468.81731;332.25619;202.28055;357.30732;264.49021;458.68764;413.41027;526.61961;105.74872;371.82895;332.06146;130.88471;507.81178
 Madencilik Ürünleri;VAN;286.78305;593.08858;166.86751;699.68082;307.95175;229.65995;0;1.95768;0;260.94474;45.26768;53.55844;33.67797;256.4208;1258.7981;0;282.64338;4.69893;9.60675;316.77089;745.40034;387.92958;83.80619;3.40471;13.65766;253.87323;113.2369;136.57539;3.35454;732.63097;314.8519;12.09019;530.16708;562.58848;0.69817;427.33203;354.02116;73.43186;89.19446;4.90889;55.52046;1.4799;5;2.96013;6.54996;0.69817;0.79927;1336.63668;9.9575;825.51348;7.27463;5.20038;5.6804;0.4;124.79579;133.00392;7.76201;2.13905;2.8742;0;0;0;7.49483;9.152;0
 Makine ve Aksamları;VAN;91.97791;160.27158;111.62223;52.61617;156.09589;41.68487;64.78602;10.70848;65.46316;50.39707;67.59674;26.25877;48.41166;236.29262;97.31188;269.06877;339.93069;199.19449;819.53007;54.11076;525.7026;145.71434;132.93844;276.36677;462.61127;177.55865;2.35687;95.5824;110.83481;260.71011;112.51587;95.59043;143.18505;49.46785;226.96087;195.17297;108.86817;117.0543;48.23681;78.2846;172.9597;72.54179;210.79028;187.15019;41.5311;226.96087;264.50348;182.70662;245.40658;67.23037;90.6885;101.1738;35.91925;504.52854;31.91142;79.27627;154.39279;118.7496;1223.77716;735.81113;64.48522;70.76318;57.18752;46.83488;385.63919
 Meyve Sebze Mamulleri ;VAN;1.19611;5.34405;15.27571;0;0;0.36404;4.15195;0;0;58.3;60.84606;0;114.25892;185.752;94.86755;141.79;139.42442;0;292.38;64.38792;31.09171;62.73186;48.19;20.011;121.65975;240.099;122.5;286.54316;277.78927;188.867;44.84527;57.42;193.9;80.9;504.70997;220.10622;53.5;60.25105;23.5277;74.3159;22.10327;151.25471;382.12714;128.48156;297.4791;504.70997;873.47219;427.01825;67.83423;186.52751;116.54849;133.9529;112.74561;921.61778;0;80.67906;53.92413;242.39037;395.36503;710.07617;461.02961;1575.7015;568.14354;0;367.41798
 Otomotiv Endüstrisi;VAN;2.02793;4.36942;3.64616;20.51747;15.04997;13.60163;0;0.67365;1.50168;3.77236;0.075;0.78949;0.17249;10.85268;10.05226;65.20438;137.60353;68.05211;87.81604;81.17797;0.50767;5.49588;21.06478;31.15985;38.07805;3.91581;0;10.38511;58.20054;0;11.67923;16.67769;11.61889;40.54014;0.69065;8.11273;32.24071;0.94639;47.4194;16.6642;2.91924;92.22881;35.31375;3.71388;140.01517;0.69065;57.92146;47.9224;32.22969;29.44387;15.02157;0;48.22309;0.17407;0.31263;13.3387;109.08519;20.83514;3.54152;15.58858;0;2.81791;16.05182;3.01626;20.60724
 Su Ürünleri ve Hayvansal Mamuller;VAN;0;14.263;0;0;2.05478;0;0;0;0;0;0;0;0;0;0;0;570.8;100.8;626.352;163.17;314.28;190.00717;186.77669;150.311;0;0;0;0;0;121.25;271.6;0;0;4.619;39.45041;0;37.22819;7.94561;0;0;0.08356;0;170.422;0;0;39.45041;550.25289;358.76438;0;151.54761;42.24618;39.27033;0.88153;0;0;0;656.39428;255.05369;0;0;0;0;0;0;0
 Tekstil ve Hammaddeleri;VAN;231.43443;271.63141;121.50412;46.91398;84.20821;48.46639;161.47401;24.53931;141.68414;102.78449;90.84754;293.57011;195.53342;222.53533;479.16458;310.62788;503.33582;188.4136;408.11102;100.81755;336.80741;106.23971;308.24627;117.30952;324.7736;262.43756;2.87925;0;37.62145;18.69694;104.00689;8.166;103.50698;93.45746;28.95867;208.17252;57.75433;85.63725;38.23743;33.23947;20.60423;54.00553;18.4876;41.172;21.18;28.95867;5.41472;43.78287;40.35924;30.39803;21.09241;40.96502;45.03126;148.26419;0.83128;34.02665;38.52116;23.1583;32.97122;40.29688;67.89768;44.43082;26.78412;9.7229;74.33397
 Yaş Meyve ve Sebze  ;VAN;1.30775;0;2.72068;0;0;0;0;0;0;0;1.90557;0;7.28736;0;0;606.28545;1498.06304;7.8869;0;27.32136;0;0;0;0;4.55241;0;0;75.48968;78.94278;83.10472;21.24337;12.8186;16.6416;77.71812;167.9745;272.45642;25.242;94.47112;86.19773;148.86431;64.51307;71.14295;13.90686;51.40598;70.17058;167.9745;108.42458;77.86822;44.03343;11.01719;49.6628;165.67202;24.45009;0.51539;0;30.3222;2.67495;53.514;10.85;58.27032;61.67991;259.0511;325.59941;349.76922;47.73193
TOPLAM;VAN;2793.2331;4624.56148;2515.78237;3231.51757;3090.10009;2264.93829;2367.59258;1884.68847;2249.4317;2496.3727;2512.47253;2418.73563;2259.11185;4229.86101;4493.17893;3847.82277;7263.6363;1859.16662;4759.51534;1862.2118;5027.79007;4509.58616;2627.71088;3081.03993;3088.65545;2619.73667;870.23202;757.62625;2087.6113;6266.81354;5572.15179;4317.07568;5423.03404;4987.40873;4882.17044;4497.22496;3948.67008;6202.12175;5370.94838;4818.55765;2923.30429;5682.55753;5679.33514;5901.6836;4667.8938;4882.17044;4416.76925;4746.07821;2243.26749;3085.23133;2201.62965;2083.1522;2414.10148;3792.47368;1860.44823;2890.70462;4857.05441;4127.72624;5575.57449;5498.72995;3799.16904;3547.9102;3233.60796;1349.99796;3055.7351
 Çelik;YALOVA;173.18529;46.56576;34.40009;50.44957;44.63974;126.25631;142.2598;134.75716;72.37709;56.7531;490.49992;43.27372;163.44288;176.57807;169.34637;380.38681;271.38364;59.73825;349.44254;111.08152;417.74265;95.05975;112.63289;69.30036;24.95025;48.16397;133.17392;38.15196;87.72161;45.31711;98.70676;90.81582;127.44225;176.20717;399.59776;314.75389;124.67589;146.5062;368.60732;177.91868;545.72713;69.10379;206.37238;68.14547;62.93136;399.59776;1010.22352;189.88748;56.50552;268.93118;51.42845;945.78861;356.60197;110.47525;157.6719;19.38471;199.69775;408.93753;157.01222;89.93214;14.48432;14.43041;45.68726;123.72542;6.64326
 Çimento Cam Seramik ve Toprak Ürünleri;YALOVA;60.17181;3.27587;36.07848;9.81065;48.19056;46.19174;0.99484;80.20711;5.21428;23.21642;8.75548;291.0485;40.09478;91.25583;102.16825;127.70803;9.26138;0.065;33.14709;30.45538;90.909;27.60477;142.4951;97.41227;39.37825;59.16922;36.23386;0;285.97328;28.90001;60.02533;107.889;60.55492;62.07855;174.79311;46.14322;21.24201;137.08683;123.63724;125.01713;55.74933;17.49952;143.38526;70.71218;53.78665;174.79311;210.03505;81.97682;20.98302;153.3122;161.0863;322.49308;88.92007;69.10366;152.81908;237.79709;208.83349;164.26711;167.44366;352.53877;163.22123;60.30728;183.13359;15.59509;22.4858
 Demir ve Demir Dışı Metaller ;YALOVA;163.52189;167.20034;273.51252;191.82867;137.84354;179.49592;125.85415;308.6064;150.03389;254.25938;174.60611;343.42365;280.8833;131.00697;345.69122;89.54764;73.50265;97.15599;213.8693;189.61047;193.15322;71.39217;449.34723;119.8179;87.73679;152.16389;274.77118;172.37934;265.30168;178.27224;198.10603;141.23073;192.4118;113.3321;216.39403;99.43211;182.95772;158.37399;358.13018;264.09719;208.19458;168.72545;162.30037;169.59824;208.66903;216.39403;318.50494;79.90024;147.0482;312.53802;120.99148;337.37931;189.10471;186.20782;108.82504;428.83906;169.52394;346.43335;334.9165;159.56787;311.34508;61.78944;339.2595;151.1968;260.75096
 Deri ve Deri Mamulleri ;YALOVA;0.72307;0.74973;12.5396;1.18604;2.04185;0.19119;0.15244;0;2.36427;1.56483;0;4.31071;0;0;0.7316;4.80747;0.52606;10.70638;1.93653;0;0;1.97013;17.269;23.83151;0;11.64596;18.62752;0.29526;0.60164;2.7526;0.7435;0.35604;0;0.53429;15.45817;0.26881;0;13.07577;1.79201;0.08455;1.71458;5.36202;7.48094;1.18889;1.81561;15.45817;2.94733;22.89865;0.4329;28.71572;4.99704;20.02987;9.16575;13.68465;0.7691;1.31708;23.26814;3.29369;9.1936;2.58333;0;9.39282;39.12407;23.83781;8.91559
 Diğer Sanayi Ürünleri;YALOVA;0;0;0;0.05799;0.09714;0;0;0;0.01141;1.12013;0.01369;0;0;0;0;0;0;0;1.41998;1.5805;0.73791;0;0;6.63587;1.34778;0.46332;0.06084;0;5.60572;2.143;0;1.91642;0;0.71789;0.4089;0.84811;0;0;0.9986;0.30338;0;1.38543;0.30815;4.11955;0;0.4089;0;5.27346;0.64064;0.62357;0.23439;0;0;0;0;0.11493;0;0.60759;0;1.47684;0;0;0;0.2188;0
 Halı ;YALOVA;3.75531;0;0;0;0;0.31244;0;0;0;1.1268;0;0;0;0;0.05652;54.64826;0.14982;0;0.06274;0;0.2251;3.953;0;0;0.5175;0;4.21246;0;0;0;1.1504;0;0;0;1.36543;0.59606;0;0;7.74346;12.11434;0;0.62931;1.082;0.62713;0;1.36543;470.63295;4.83388;7.34888;0.468;1.38492;434.59375;0;0;0;1.92626;0.62536;0.0226;0;4.34763;0.39709;0;1.09594;2.43866;0
 Hazırgiyim ve Konfeksiyon ;YALOVA;48.21606;39.33169;0;8.52712;9.95629;31.40992;18.39097;9.08562;55.83866;66.97729;0.03422;86.01439;0;0.0034;24.86618;76.62872;72.22421;60.44933;30.46406;19.50214;57.74589;52.37645;32.24028;115.52328;63.39748;97.80679;30.36998;56.74784;49.07513;44.81442;55.22708;99.98923;219.1918;270.60479;296.06376;127.0369;59.64589;425.68774;446.86624;45.0278;86.46231;511.32626;299.61688;566.8122;729.79763;296.06376;486.45448;309.74115;133.54891;135.94004;69.79747;506.11241;238.66263;264.70711;78.58677;141.33897;102.60753;110.38318;269.7923;126.07421;153.29659;82.6011;140.36615;94.68396;330.75589
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;YALOVA;16.55634;26.36518;0;1.57697;34.6143;8.71697;16.54621;7.65972;49.09223;37.5654;0;0;1.31418;1.33387;0.603;0;12.8;0.54353;0;0;10;1.58317;8.5;0;2.41155;2.61155;0;0;0;0;0;0;0;2.46898;0;0.26205;0.27365;9.05815;4.3538;0;4.85294;2.443;0;3.47293;11.36;0;0.6833;0.5087;0;3.82428;45.9445;13.30795;0;3.8961;0;0.8085;0;0;11.441;0;19.8074;18.80037;6.855;2.98238;39.53362
 İklimlendirme Sanayii;YALOVA;43.83952;366.91333;96.32957;5.69374;42.43987;231.72285;44.52694;22.64595;9.75329;17.71885;8.43559;1.9307;200.23966;206.71795;266.31582;95.35057;53.09114;39.42919;4.22056;35.95276;229.46452;25.78169;53.30181;50.69691;41.71114;105.32185;59.71953;91.97356;72.94409;92.55505;102.78511;86.5968;204.68017;3.00189;559.74306;12.20641;40.56248;42.5081;757.54602;14.38649;80.15491;46.33499;12.60912;25.40396;203.94753;559.74306;914.78374;347.80392;66.11076;118.83115;106.31486;801.25187;184.86416;111.07343;56.40045;84.11001;14.15275;87.06929;94.97796;114.03585;33.86951;89.224;142.32143;109.90419;76.18675
 Kimyevi Maddeler ve Mamulleri  ;YALOVA;1666.09376;1425.51054;1962.42845;1611.14761;1154.99367;1262.51501;1570.59195;1536.82562;954.91136;1015.78582;1903.9019;1466.06777;893.97828;1129.2143;977.44056;989.08184;1431.43593;497.70088;1789.1841;1129.10348;1188.92749;1291.73765;2033.39852;2182.24857;1934.95676;1107.82474;1292.74372;1052.7527;1278.13924;1396.97765;1311.1213;1194.71508;1876.53006;1122.09746;3039.91098;4141.28872;1408.78146;1602.76241;1350.81418;2265.41382;1353.19514;2214.735;1522.79725;1796.07815;3142.64434;3039.91098;2377.00099;1926.8111;1772.61277;1675.89549;1442.1294;1798.87641;1506.46467;2268.95799;1207.86711;2217.31194;2749.79795;2453.88132;4073.65648;2744.78808;2789.41428;3552.11429;2579.62873;3257.98661;2974.25041
