sector;province;2023-05;2023-04;2023-03;2023-02;2023-01;2022-12;2022-11;2022-10;2022-09;2022-08;2022-07;2022-06;2022-05;2022-04;2022-03;2022-02;2022-01;2021-12;2021-11;2021-10;2021-09;2021-08;2021-07;2021-06;2021-05;2021-04;2021-03;2021-02;2021-01;2020-12;2020-11;2020-10;2020-09;2020-08;2020-07;2020-06;2020-05;2020-04;2020-03;2020-02;2020-01;2019-12;2019-11;2019-10;2019-09;2019-08;2019-07;2019-06;2019-05;2019-04;2019-03;2019-02;2019-01;2018-12;2018-11;2018-10;2018-09;2018-08;2018-07;2018-06;2018-05;2018-04;2018-03;2018-02;2018-01
TOPLAM;ELAZI?;36720.17048;29862.54039;23693.55008;13962.88156;33903.22937;26699.52579;27361.44043;18501.45973;52811.02549;23298.69834;22779.1455;35059.29856;29575.25259;39236.62447;53532.68645;27626.90027;17728.4677;39458.68536;26818.79706;28848.05521;25258.07768;22689.1539;27599.2511;19749.79133;16879.60592;57385.91398;21032.68481;30733.64169;19548.64354;22944.66733;28848.05521;18782.54023;16676.75391;11937.79975;6602.64636;14847.97401;8293.82216;13852.1583;16541.92448;9708.06369;12154.33894;15164.89953;14319.09326;14204.3106;19360.12476;11620.98309;18883.41338;12771.72549;26362.43365;28107.36598;28455.08775;13195.28954;10868.52815;13769.77414;13509.91985;23127.58824;12295.77266;20380.52769;13644.9168;22414.44156;23670.41325;25788.31238;15645.7695;13759.19165;24137.28353
 Çelik;ERZINCAN;0.41881;0;0.13072;0.00069;0;0;0;0;0.19044;4.97334;0;0;0.65201;0;0;0;0;0.54825;14.20755;0;0;0.18347;2.43578;5.75767;0;3.92082;1.26668;1.12849;0;0.65496;0;1.14889;1.78054;0;0.52708;0.56457;0;0;0;0;1.89907;0;0;0;0;0;0;0;0;0.15077;0;0;0;0;0;0;0;0;0;0;0.0131;0;0;0;0
 Çimento Cam Seramik ve Toprak Ürünleri;ERZINCAN;21.192;0;0.18791;23.86031;148.60385;212.989;11.97416;87.26483;3.29807;4.76847;22.9641;6.33043;25.9895;7.84939;27.6369;21.12;31.25376;39.20396;68.97377;0;17.30759;6.2084;14.51569;7.19229;57.97355;27.17114;46.49524;4.29277;24.921;26.99313;0;2.6554;30.88003;21;7.86565;22.33254;0.00012;14.90646;1.652;17.0391;0.67336;16.3657;0;15.05181;0;7.64887;0;2.49;0;0;2.568;0;0;0;0;0;0;0;0;0.9504;0;0;0;0;0
 Demir ve Demir D??? Metaller ;ERZINCAN;160.39073;155.93674;77.33664;23.37796;155.22446;149.66759;126.19815;113.87189;117.82653;92.68532;183.27695;164.12261;141.32491;299.01438;193.90811;227.1452;5.46071;178.46813;250.52838;91.09893;162.08945;43.29488;12.38822;11.27396;1.15486;19.78845;0.41775;4.45562;0;2.86448;91.09893;0.51806;1.04213;0.59327;0;14.99941;0;0.17335;0.08424;0;12.33414;0;0;0;0;4.05679;0;0;1.94728;0.12925;0;0;0;0;0;0;0;0;0;0;0.01475;0;0;0;0
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;ERZINCAN;20.00595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.639;28.62;57.24;14.31;0;102.415;0;0;11.745;92.095;25.56;27.225;92.82;64.48;82.68;58.24;0;61.516;95.68;19.55;143.9;37.465;46;0;0;140.822;139.328;134.4;122.60649;97.54844;62.54;85.86;0;0;0;67.5;0;127.2;53;125.03909;159.18282;0
 ?klimlendirme Sanayii;ERZINCAN;19.40629;1.69646;12.64793;0;8.37244;11.65;38.97125;12.71409;1.79073;25.97455;11.24714;5.32137;8.64967;28.98225;0;5.5;0;3.48831;15.606;10.43375;0.33924;4.16839;5.32872;33.28137;1.63153;2.24334;6.55109;9.8938;0;6.21505;10.43375;9.93047;12.13134;0;45.19095;52.44478;2.37053;2.22794;0.00689;0;6.18262;0;0;0;0;4.03118;0;0;0.00066;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0
 Kimyevi Maddeler ve Mamulleri  ;ERZINCAN;85.64042;37.34669;40.23774;0.00796;56.06312;24.1315;10.16313;66.89823;71.05883;51.79491;38.38898;7.77004;36.79554;14.14063;10.23582;2.145;5.33486;9.43817;16.80218;20.52914;5.08157;34.22446;41.02569;119.99234;74.68604;61.48298;37.61708;36.56521;1.9217;36.0226;20.52914;49.06864;59.30307;56.0892;31.80394;12.57701;76.14911;36.2277;15.19568;0;11.79124;0.10882;0;0;0;7.58242;0;0;24.49561;4.16808;9.284;3.5562;0;2.496;0;3.33918;5.0376;0;2.5275;5.19612;0.17786;2.184;0;0;0
 Madencilik Ürünleri;ERZINCAN;33.14651;17.115;21.038;3.821;48.63165;50.96568;35.42908;45.96424;34.47414;10.69614;16.50332;15.36101;18.0658;48.91484;33.03907;27.31162;1.90258;9.0756;12.12527;21.70384;14.76136;36.43632;17.61328;7.49875;0;0.85444;10.38125;26.45585;0.02;9.40638;21.70384;13.84799;14.52246;6.70118;26.31438;18.44683;0.41935;0;0.17;5.93183;5.0997;0;2.816;11.62194;21.04067;22.47092;24.29258;16.06874;22.01599;9.4235;4.50222;2.5305;0;7.23092;18.16538;8.49508;4.02936;0.9;7.75694;14.40267;15.38168;15.62192;13.97981;22.14238;21.56751
 Makine ve Aksamlar?;ERZINCAN;0.28961;35.12106;0;0;7.37185;12.12405;4.48555;0.19178;0.66024;7.58055;0;6.01307;9.22281;0;0;0;0.95147;8.82501;15.12895;0;1.20274;9.9535;18.85921;58.074;68.83435;290.43024;0;9.94585;0;0;0;0;7.71697;21.27535;0;11.22362;0;0;0;0;1.02447;0;122.68728;0;0;0;1.8352;0;105.29157;0;0;0;0;0;3.47564;0;0;0;0;0;4.85342;0;0;0;0
 Meyve Sebze Mamulleri ;ERZINCAN;1105.35956;1686.54054;2141.30304;1949.57372;1621.00037;1859.07891;2075.3344;1326.03667;1180.78045;1951.35792;1059.31239;1250.59178;1839.74214;2980.56765;2466.27786;2694.01357;1135.67476;1396.9221;1294.54162;1958.86071;2258.18201;1019.06095;706.11679;1550.60675;1259.35558;2653.44549;1645.05461;1071.00335;2411.76462;2096.08242;1958.86071;1451.77651;2025.66893;876.51023;529.08867;988.97003;747.42235;2064.96093;1858.37308;1723.93756;1955.93586;1227.93173;451.93964;893.38389;879.92362;258.3039;519.41818;856.08574;1017.26049;1453.08408;1465.86982;1637.69985;1954.62193;1350.60178;1085.08363;292.61922;278.37988;907.02212;538.90328;618.66366;1001.70998;514.30021;1022.24886;1301.61034;1209.1691
 Otomotiv Endüstrisi;ERZINCAN;0;0;0;0;0;0.80819;0.16769;0;0;2.00772;0;0;2.10326;0;0.04418;0;0.09193;0;2.32088;0;0;0;0;0.84141;0;0;0;0;0;0;0;0;0;0;0;0.31616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;20.91264;0;0;0;0
 Su Ürünleri ve Hayvansal Mamuller;ERZINCAN;473.10708;409.22744;600.5081;357.56165;128.83479;126.97042;231.14088;362.38964;164.63316;315.11875;170.3732;273.37619;238.74549;445.47694;274.63543;202.50005;258.06338;335.19393;253.68063;192.14469;166.3047;120.18667;185.77464;285.43604;212.32469;123.23174;104.57027;96.25211;77.844;63.22936;192.14469;115.02852;63.31367;28.49254;26.51769;15.24606;45.93611;34.66286;172.03968;212.84116;46.3211;119.41238;133.51726;30.22552;52.87178;17.66712;67.88433;12.41362;44.77316;57.86014;53.91656;14.93611;1.23;0;0;44.60009;19.97913;24.15847;2.69551;24.2;0;0;7.38499;5.775;0
 Tekstil ve Hammaddeleri;ERZINCAN;0;0;0;0;0;0;0;0;0;0;6;0;0;0.2;0;0;0;0.18;0;0.51502;0;0;0;0;0.84624;0;0;0;0;0;0.51502;0;16.40939;0;6.5;0;0;0;0;0;26.06251;0;0;0;0;0;0;0;0.13285;0.0929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOPLAM;ERZINCAN;1954.3274;2342.98393;2895.55027;2360.93693;2182.5714;2448.64774;2542.12026;2026.59589;1580.14335;2490.31445;1546.56961;1760.81085;2345.03348;3897.5442;3011.91952;3179.73544;1442.90958;2015.10099;1954.86733;2295.28608;2625.26866;1290.09722;1015.88935;2132.74798;1706.49467;3257.94943;1884.79198;1271.15337;2618.88632;2273.29141;2295.28608;1661.9442;2330.0778;1036.22177;740.04835;1232.48096;937.4471;2291.82278;2105.76157;1959.74965;2129.89469;1463.76363;730.51018;1094.18316;991.30107;380.66236;613.43029;891.8513;1361.83329;1664.23672;1670.5406;1781.32915;2053.40037;1422.8687;1192.58465;349.75357;317.42597;932.08059;619.39323;663.41285;1170.26343;585.10613;1168.65275;1488.71054;1230.73661
 Çelik;ERZURUM;106.5301;12.61135;34.54989;16.64108;46.28843;8.52273;36.90065;250.75165;26.58261;398.82912;36.90735;38.18914;13.51938;157.44635;78.73792;44.07737;1.729;47.89843;17.9012;42.86179;43.46147;11.88578;5.27989;22.28951;11.17082;3.1425;23.96145;26.03077;48.9117;46.33347;42.86179;26.28332;16.9643;35.63895;11.86104;50.47238;8.81625;0.04284;109.28906;14.00497;57.15975;24.09718;41.03765;25.40287;12.15497;63.73435;50.29225;43.84086;80.1401;57.95535;52.0902;23.033;7.8475;31.88226;77.5946;104.70466;133.23324;18.9449;30.88;1.6;26.73556;80.34824;735.50875;13.12302;96.04121
 Çimento Cam Seramik ve Toprak Ürünleri;ERZURUM;253.67967;236.77377;167.08594;110.27175;346.87595;124.28618;159.54314;187.97883;148.71345;185.14403;203.89908;75.92208;124.91644;129.01634;110.75211;185.99687;121.68228;128.34687;126.69708;141.27549;175.46513;261.12997;303.04008;443.38617;204.25236;204.42706;1522.80843;187.2993;1417.55262;342.20855;141.27549;2080.27038;1499.47918;1716.22539;589.05325;680.92079;219.00241;14.98873;109.23003;94.31051;140.47648;122.52198;119.28761;93.44716;272.33916;123.53638;80.96194;443.90317;254.87912;123.07912;393.92797;300.38503;104.11314;347.89979;63.59819;232.16076;136.23703;253.84932;429.73216;211.4919;264.41386;533.86187;202.72945;218.60942;178.13448
 Demir ve Demir D??? Metaller ;ERZURUM;361.43808;251.80442;295.76862;230.03662;16.98578;197.67155;301.15524;141.22236;232.19489;299.04954;160.92842;219.65737;274.13466;260.15021;18.07354;146.0163;31.01956;134.63258;32.14143;79.48145;63.65463;95.25728;56.18432;55.34286;48.34839;272.87999;313.9631;227.12865;189.18541;236.53407;79.48145;186.89366;212.29808;134.57879;294.87347;386.2893;211.83088;93.2837;269.10526;180.25532;172.50321;379.75691;303.3026;182.18705;153.55545;178.81188;316.89029;185.38358;309.67148;166.77419;157.91114;149.75308;151.46694;200.87751;22.54962;185.42252;222.79976;203.26309;68.79165;217.19635;228.47035;352.51576;249.44569;116.25054;68.31264
 Deri ve Deri Mamulleri ;ERZURUM;0;1.89267;3.544;0;0;5.19452;127.38695;47.97518;8.68192;12.74379;6.31953;78.39188;0;26.15329;19.06637;43.21185;0;14.77901;73.72433;0;0;7.97632;12.96412;4.57791;6.97093;0.0557;54.42441;7.71734;0.20411;14.04973;0;11.32212;0;0;5.98075;0;0;0;0.172;1.01;0.00926;12.72516;97.33388;0.273;0.495;0.9696;14.24761;0;55.24955;0.756;51.49323;0;0;41.66119;0.65995;68.0773;0;7.84453;0;44.01976;0;84.38626;63.45226;0;0.31089
 Di?er Sanayi Ürünleri;ERZURUM;0;0;0;0;0;0;28.24324;0.46536;0;0.033;0;0;0;0;0;0;0;0;0.00492;0;0;0;0;0;0;0;0;0.03307;0;0;0;0;0;0;0;0;0.00002;0;0.1929;0;0;0.36777;0;0.13217;2.13;0;0;0.525;0.375;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0
 Hal? ;ERZURUM;0;0.41373;0;0;0.70735;0.22551;0;0;0;8.36407;0;0;0;0;0;3.27253;0;0;0;0;0;0;13.85965;0;0;1.0146;0;0;0.69292;45.45754;0;0;0;0;0;0;0;0;0.60378;0;32.60767;9.39864;0;0.756;0;0;0.47957;0;0;0;42.371;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Haz?rgiyim ve Konfeksiyon ;ERZURUM;3.32;19.995;11.22674;8.51195;42.79182;13.47927;51.11253;20.90059;8.90156;0;15.46057;52.50388;0;75.76002;4.83946;29.30087;0.2291;35.72412;147.02313;3.28222;0;7.23562;4.29941;3.78217;0;10.29473;0;9.08882;10.65068;5.61086;3.28222;65.87987;3.51106;13.61931;16.22029;5.39157;65.91407;0;14.36561;0;2.08097;26.82305;16.94807;45.79735;0.15;0;3.46623;23.35157;16.19177;122.8788;15.51334;0.00558;4.75;11.54429;57.50842;11.70608;1.9651;9.9389;14.59098;6.8183;0.775;21.82848;9.54381;0;12.76593
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;ERZURUM;49.2348;240.10523;50.38515;202.0123;320.9258;490.6365;180.422;0.48;15.6456;7.11702;8.07265;0;31.95714;0.23498;71.941;162.4269;420.5718;335.875;81.94286;0;0;358.3455;914.765;354.31;351;835.735;778.05;1.08;0;0;0;0;0;0;23.235;0;0;15.948;2.865;132.9291;6.504;0;0;0;0;0;0;18.72;0;98.405;9.585;36.7425;121.7675;19.17;218.69;108.81;7.674;0;0;10.70271;6.0204;3.8994;0;0;0
 ?klimlendirme Sanayii;ERZURUM;84.39815;74.71655;94.52241;49.34833;90.80053;37.18467;153.14836;123.26121;8.52124;42.567;31.34137;32.97139;47.95483;51.29374;64.34803;75.60928;2.53001;19.49281;43.45508;98.8396;6.16715;47.79714;4.90796;6.38949;19.11513;69.02562;2.73325;10.61274;23.02992;46.24183;98.8396;74.92579;3.3;7.95214;3.20314;63.78761;5.50002;49.31353;154.74689;95.42572;29.07484;210.78505;146.45332;31.70209;58.07928;55.37731;18.33936;12.73688;38.14074;23.46617;62.64288;41.11859;4.48;32.34358;48.25065;67.23694;10.89557;36.61474;59.61215;15.0016;77.73996;16.55567;61.4134;27.80846;65.99165
 Kimyevi Maddeler ve Mamulleri  ;ERZURUM;807.2014;558.38925;328.52169;225.49905;200.39709;730.80714;2552.17194;1398.61501;1731.96225;2697.9913;968.8951;1328.47879;1221.94319;967.3869;737.40184;414.77683;432.31925;466.04989;688.46723;718.97234;768.58651;561.87705;237.68616;348.30088;368.65692;542.76857;486.46632;319.71353;279.16467;692.47511;718.97234;382.4247;974.33588;433.37659;607.83644;457.18612;454.81803;624.38076;245.37222;346.26191;655.97004;817.18251;451.50407;845.87633;1099.4311;414.32983;746.88768;428.68589;772.99507;750.82267;414.66598;483.78947;525.80123;481.60799;443.2494;791.99525;682.24186;396.15762;739.78808;373.78918;455.7326;587.21256;580.67595;284.4204;417.45653
 Madencilik Ürünleri;ERZURUM;18.78578;0;0.52985;3.25472;6;39.29418;14.71629;31.67451;1.125;0;1.588;0.22643;4.10284;4.51936;1.55602;2.0626;4.6153;10.67633;9.1592;7.79056;10.3843;4.84527;314.21821;5.62133;804.24326;0.8484;3.48424;1.77881;7.74922;9.32778;7.79056;4.07671;500.89604;321.58377;645.91833;431.55069;362.88178;350.44044;475.55529;447.6122;511.57247;348.99263;222.82832;146.84821;213.63139;326.57676;562.77732;182.225;349.10585;390.42331;199.40636;172.15593;281.11025;342.37006;305.60327;261.34266;287.33633;234.91824;390.153;391.98904;401.87912;376.6723;343.73688;336.83481;281.97132
 Makine ve Aksamlar?;ERZURUM;72.0348;163.43298;31.20421;138.64947;40.14492;10.74686;197.93915;234.73241;14.13376;16.42864;2.9795;45.63717;0.09703;17.54211;171.38315;177.81455;262.7064;100.343;34.11602;1.53212;59.08311;179.959;0.18;33.62973;47.31047;241.80418;159.84116;55.34648;78.62865;24.57714;1.53212;42.78013;27.57657;12.467;96.33072;94.74541;62.24084;153.85355;187.55008;198.18119;135.27831;114.11092;383.82749;317.16424;206.09717;164.75729;243.95961;110.51789;377.02399;115.59934;566.17694;315.61816;133.64451;95.39168;9.57324;69.3422;0.8;23.09628;35.69979;13.79779;67.58684;75.19915;146.52462;58.02217;48.81833
 Otomotiv Endüstrisi;ERZURUM;371.72794;2.48456;2.24651;0;0.44928;11.8176;18.74783;0;3.4529;79.18152;2.94305;1.78787;62.38146;40.35765;8.01605;236.6611;232.40666;213.082;66.00769;414.04095;107.82478;1037.02595;1046.14891;586.88487;59.34496;9.51329;18.23155;351.89182;48.91354;158.50772;414.04095;106.7406;22.30855;255.48119;657.07055;326.35999;99.6835;366.7507;751.10005;692.85397;566.3204;722.90503;123.37309;634.39515;388.1662;219.02604;528.01733;104.54553;1024.39558;409.28866;61.23408;128.584;35.23;393.79089;505.80609;65.17033;1.3;59.12203;1.55783;0;1.91172;0;8.86753;13.30799;32.463
 Su Ürünleri ve Hayvansal Mamuller;ERZURUM;175.83396;48.2307;45.4452;0;151.9875;164.02829;71.29476;53.26017;82.2105;0;2.93802;2.73743;0;35.38499;50.61542;192.05484;0.09877;306.62746;0;248.23117;0;317.1986;0;0;0;0;0;0;0;0;248.23117;0;0;0;201.2502;0;0;0;0;0;0;0;391.55469;100.40224;157.84789;0;0;0;0;0;0;0;0;0;0;0.936;0;0;0;0;0.99;0;0;0;0
 Tekstil ve Hammaddeleri;ERZURUM;69.26391;0;0;0.0221;0;0;32.6944;13.5921;0.01518;0.82491;6.12066;9.7456;0.04699;0.09571;2.1168;30.97656;19.05932;0;44.18094;3.40261;5.98957;0;0;3.7653;0;0;8.30206;13.00575;0;0.01348;3.40261;4.72544;6.5616;4.6176;28.3355;0;6.18768;1.60864;0.88;0;1.52727;6.97687;3.70448;0.02847;3.02;0;31.42513;9.3585;13.52061;29.75376;2.45024;3.36768;0;4.08323;4.27765;0;7.09026;25.12386;10.6171;2.62095;14.16966;38.97006;13.99269;2.89664;3.07254
TOPLAM;ERZURUM;2432.37679;1813.18448;1159.8075;1014.77489;1416.07956;1990.46764;4024.3296;2552.13476;2367.43837;3802.402;1459.95831;1952.812;1820.28478;1925.58844;1406.56598;1876.87153;1637.32351;2021.48036;1665.71485;4117.81335;2646.93998;3286.35225;2954.57799;1957.98408;1937.14449;2269.20255;3373.10701;1226.0284;2133.60625;1694.44926;4117.81335;3003.21049;3399.82955;2936.94073;3203.14421;2540.75023;1522.42181;1690.58572;2380.3564;2209.41166;2356.75725;2938.19744;2329.84631;2514.2886;2708.9772;2334.98376;2607.86758;1588.29871;3339.35943;2430.84831;2223.65706;1896.89669;1373.21107;2181.24954;2506.39042;2022.49409;1546.94904;1468.82489;1827.46775;1362.91061;1668.90833;2240.32461;2954.07973;1144.96348;1262.87381
 Çelik;ESKI?EHIR;1297.3671;715.52479;1010.63335;859.20435;493.07202;649.5567;807.58313;540.62532;944.20282;887.125;771.34359;1602.80673;575.42718;569.92579;767.59312;842.63482;688.27822;698.92993;459.91174;1063.34651;700.87189;780.91123;619.13446;925.43864;921.17607;760.34951;827.85873;696.00727;1205.41791;556.49863;1063.34651;1927.51145;995.09782;551.20147;1022.53953;1452.0252;483.82947;632.09019;658.07819;774.08675;722.32652;716.24957;876.3577;659.19746;695.73818;696.02243;1059.01614;975.91545;807.0868;372.57159;621.14715;377.12757;601.6567;397.40792;499.24151;1128.42616;842.31258;1290.18971;607.63768;597.04494;751.0224;633.2218;529.3371;670.44874;601.61787
 Çimento Cam Seramik ve Toprak Ürünleri;ESKI?EHIR;7295.46557;9138.4155;9563.83855;8659.95489;7302.43636;7729.81164;8787.81601;7705.8728;8186.65878;8236.43154;8397.36681;11726.65122;9054.97572;10963.01416;9992.54539;9037.23745;8862.00993;7141.60821;7382.23237;7059.14729;7601.4384;7833.69189;6715.31062;8562.51006;7398.73832;7713.93464;8036.06458;5936.54704;5301.95682;6396.90931;7059.14729;6147.95908;6294.16817;6089.77312;5412.61979;5306.00879;3509.81525;4229.4346;5590.09833;4981.71883;5243.92718;5245.26354;6113.91971;5708.58285;6179.4322;4490.0996;4958.4237;3940.56833;5609.51922;4745.82479;5742.45758;4435.07298;4735.97022;3662.64507;5253.51332;4889.65368;5671.52857;4101.33548;5599.62419;5060.16744;5231.24206;5350.58563;5449.42437;4163.70359;5101.82696
 Demir ve Demir D??? Metaller ;ESKI?EHIR;9415.35391;7884.15913;9258.33513;8465.67801;7545.85504;7927.4429;7610.40041;7087.45174;8866.2048;8623.1323;7379.18775;10134.89426;6210.2611;9117.43966;10062.94685;8366.90793;7658.35657;10045.73412;9452.0484;8204.24942;9662.39819;8152.40452;6869.72927;8729.41471;7684.37461;7669.48748;8037.35852;6877.77182;6044.10321;6511.73892;8204.24942;6137.68625;6870.90322;5996.6124;5786.31975;5520.4686;3121.44686;2642.38117;5502.88651;5482.20814;5396.01917;4850.94003;8466.48176;7457.83283;7494.4857;6154.19999;7639.00413;5406.1011;8499.51135;7972.60686;8768.02559;6631.74571;7034.0195;7072.08782;7867.07103;7823.6916;7665.74548;6999.3841;8582.12521;8106.26052;9251.42902;8564.39229;10241.32198;7219.17265;8424.69674
 Deri ve Deri Mamulleri ;ESKI?EHIR;35.65874;2.0232;89.59608;5.79979;3.63649;9.91612;37.39722;45.22755;27.80183;7.24295;39.24615;31.433;49.20452;57.66045;38.81437;73.80046;32.97692;49.053;144.35436;69.68185;25.50468;11.25029;75.75295;33.69896;22.47112;126.77855;9.75158;8.24616;72.70941;39.58979;69.68185;173.78657;37.93916;115.78273;104.9636;112.74638;15.32251;32.91915;91.01978;33.69317;116.8752;287.75136;90.91833;152.03871;177.21;171.5289;209.70975;51.85201;155.85427;151.06445;81.30956;105.72962;75.6857;53.60594;292.96552;105.51543;143.54225;94.43955;201.63041;296.13427;121.03635;167.1336;330.53729;207.17709;71.92986
 Di?er Sanayi Ürünleri;ESKI?EHIR;69.56146;11.03292;14.20644;4.92879;0.7481;7.59419;9.88876;39.42547;9.97684;7.29957;0.20412;0.10225;25.07146;77.88297;4.35422;2.4739;0.14642;0.26957;29.34666;6.09183;6.04207;100.91541;6.77211;11.39293;5.39576;13.45755;1.18679;2.27248;0.00913;5.23497;6.09183;0.02458;31.23723;8.115;13.71136;3.51337;1.28985;0.39196;27.44248;112.05768;0;36.57123;15.842;4.16873;1.80413;21.3924;2.24;92.13213;20.16655;29.44586;60.79189;22.64971;23.175;10.46122;0.62734;150.77548;1.11149;18.06019;0.05;4.89093;11.20056;0.66034;0.01842;0.28844;0.10531
 F?nd?k ve Mamulleri ;ESKI?EHIR;0;14.4;11.65295;0;6.71685;7.21425;15.40889;0;0;0;118.5;0.75723;15.51406;5.85756;13.81237;14.82662;18.50977;56.62404;141.74415;165.52486;171.80955;131.0941;163.83693;38.52616;44.25988;11.64118;470.99772;33.68293;47.81248;22.69234;165.52486;123.55953;8.2193;22.08373;13.89509;20.115;60.62078;69.31552;56.60834;18.18348;28.93887;61.35134;72.25743;101.43042;35.02345;43.09736;36.47874;21.44649;50.27242;34.36974;37.22115;21.5351;30.56093;57.04108;65.92402;41.58775;44.80166;31.59478;32.13964;37.23992;55.93656;55.3165;45.5053;43.9025;17.70707
 Hal? ;ESKI?EHIR;0.90157;0.28676;5.58944;0.43664;27.74107;9.31648;1.89451;0.84597;11.18092;9.40173;0.02693;0.62697;1.47879;2.7385;43.60175;0.40978;2.41688;93.97267;34.81489;57.81503;38.94137;17.89582;36.99466;31.7275;9.95796;3.531;42.04311;18.64084;14.16595;7.51727;57.81503;0.39436;18.84466;49.21841;75.72506;40.13742;59.90414;25.62726;12.64397;3.0652;7.59234;0.0998;0.59216;11.1995;3.54309;4.32403;3.41614;0.30201;5.5884;1.27466;14.88032;2.01705;0.61156;0.76182;2.46717;3.20097;25.90446;1.01122;0.38281;0.24989;14.93299;5.23013;0.08506;28.75422;0.31528
 Haz?rgiyim ve Konfeksiyon ;ESKI?EHIR;1639.52979;1291.5126;2474.97167;1982.12522;2532.78845;2031.50151;1749.0948;1150.69054;979.3199;900.83065;1309.11087;1409.52051;770.72009;1092.45425;717.51615;1058.85766;1285.81883;1061.6061;740.7635;1701.95166;984.06851;1429.45756;1804.77835;1208.30865;693.13465;1000.94662;964.84998;604.44412;1169.91408;1039.64449;1716.14374;1462.72737;1500.93601;1325.24584;2349.70426;1654.70961;442.88594;588.65701;840.97218;500.20146;2201.80151;2280.13944;3200.06806;1158.37655;1989.85644;609.8427;2676.79264;1951.24011;1498.28187;1103.31223;1394.42358;1196.10079;1738.1776;2314.94242;3529.24512;4290.5867;2937.14417;2264.07013;3045.65641;4681.69304;2669.2419;3006.73625;3757.86337;2834.11958;5492.04633
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;ESKI?EHIR;10183.70568;7894.36796;12466.3923;9145.73863;11094.56703;10800.78804;14004.86539;10401.92638;8510.87713;5697.9867;3826.20704;6561.4382;3635.71075;7533.88252;6558.31676;4600.79603;5691.25821;9190.25695;10111.98639;4918.9877;5583.60454;4210.97382;2864.97622;3908.03351;3580.01379;4818.22889;5092.25744;5084.03983;5069.23714;5543.28982;4918.9877;5711.18137;5858.46759;5230.57214;5588.44258;4354.95146;3765.06502;3261.02091;7211.31246;6700.16547;6405.12309;8494.83756;7688.78073;6913.77277;5701.33893;4800.86873;3994.89823;2987.89488;4293.7892;4139.66526;6346.12467;4709.03497;5791.9592;4773.31663;5821.80356;6063.42219;4594.89264;2610.10508;3619.67678;2136.16466;2394.90591;2971.19975;4814.25962;5167.545;7111.03973
 ?klimlendirme Sanayii;ESKI?EHIR;5759.22;4531.23526;5705.96991;5397.55886;5471.88898;5137.76017;6474.20272;4974.39125;5701.94363;5294.11762;4073.37145;5217.55503;3587.14433;4712.73358;5454.14329;4282.86364;4281.19526;5518.08501;5558.8638;5646.12588;6579.6676;5151.14596;4692.97886;5011.10789;5010.6506;5202.68702;5201.56794;5143.27406;4543.02098;4836.11701;5646.62588;4171.05385;4525.61834;4186.12396;3993.69705;3349.56379;2283.22332;2871.64487;4770.7118;4079.64952;4307.51674;3305.70857;4521.13624;5575.39674;4111.05743;4187.08726;4529.20044;3695.88351;5789.07023;4511.1784;4766.47069;4716.90032;4388.91519;3644.78128;5369.08905;4753.04353;4664.74489;4773.77932;5094.11598;4519.12692;4025.89047;4153.97868;4427.57517;3842.0676;4881.38668
 Kimyevi Maddeler ve Mamulleri  ;ESKI?EHIR;14383.48163;13765.55025;16428.88556;13489.41349;13032.70135;13078.71475;15433.02993;12643.29242;16376.7566;14991.73778;11701.62222;16288.5864;13166.34578;18986.58074;13909.48647;14345.24701;9290.53206;14709.02888;14075.45984;15442.07012;14368.79475;12699.93967;11331.50118;15335.95544;10971.32347;12544.75535;12211.20235;11254.29701;10488.35579;12634.4318;15442.07012;11620.82556;9962.32466;8626.11175;10873.95586;10335.31027;6002.66475;5262.09405;5598.21664;6249.78769;7638.89614;6808.38878;7719.85297;8606.50275;8347.72254;7356.58443;7368.32067;5090.97102;8127.15698;7388.57998;6954.63937;5018.80726;4500.75685;6461.31485;7496.37495;6536.34609;5839.36911;5978.83301;6569.34779;6955.51229;6553.70685;7306.10131;7276.68995;5925.91691;6241.49008
